artist,text
Manowar," 
Valhalla the gods await me
Open wide thy gates embrace me.
Great hall of the battle slain
With sword in hand.
All those who stand on shore
Raise high your hands to bid a last
farewell to the Viking land.
Death's chilling wind blows through my hair
I'm now immortal, I am there
I take my place by Odin's side
Eternal army in the sky.
I point my hatchet to the wind
I guard the gates and all within
Hear my sword sing, as I ride across the sky
Sworn by the sacred blood of Odin onward ride.
Valhalla the gods await me
Open wide thy gates embrace me.
Great hall of the battle slain
With sword in hand.
Behold the kingdom of the kings
Books of spells and magic rings
Endless knowledge, endless time
I scream the final battle cry.
"
Manowar," 
I made a rock-n-roll sin
When I tried giving in, to make money had to turn down loud
They said, ""Why be proud, don't play so loud
Be like us and get a sound that's real thin
Wear a polyester suit, act happy, look cute, get a haircut
And buy small gear""
That's when I turned to them and said, hold it, right there
Well it's more to me than just a job, and while I'm playing
You won't get robbed
Nobody tells a man how to play, it just ain't that way
Hey, hey, hey, can you hear me say
All men play on ten, never gonna turn down again
All men play on ten, never gonna turn down again
I'm jet fuel honey, plug me in to 220, step back and let
My fingers fly
While I'm burning up my gear, there's a fire in your ear
That's won't stop until the day you die
I really put it to the floor when I hear the crowd roar
Oh, it's music to my ears when they scream
Then! Run back the power jack, and deck, all of my gear
Well it's more to me than just a job, and while I'm playing
You won't get robbed
Nobody tells a man how to play, it just ain't that way
Hey, hey, hey, can you hear me say
All men play on ten, never gonna turn down again
All men play on ten, never gonna turn down again
Well it's more to me than just a job, and while I'm playing
You won't get robbed
Nobody tells a man how to play, it just ain't that way
Hey, hey, hey, can you hear me say
All men play on ten, never gonna turn down again
All men play on ten, never gonna turn down again
"
Manowar," 
Between the world of earth and sky
There's a place where eagles fly
There you'll find my heart and soul
Carried on the wind
And in you I believe
So the time I spent waiting
Is a moment passing, not a minute more
All the years that passed never changed my mind
What will be for us, will be in time
All the dreams we have, one day will come true
Where eagles fly, I will wait for you
Here I'll pass the night
With many battles left to fight
I'll see the sun rise once again
On a distant shore
Loneliness will fade away
Time will stop until the day
You return into my arms
To hold me like before
All the years that passed never changed my mind
What will be for us, will be in time
All the dreams we have
One day will come true
Where eagles fly, I will wait for you
Between the world of earth and sky
There's a place where eagles fly
There you'll find my heart and soul
Carried on the wind
And in you I believe, now and forever
Where eagles fly, I will wait for you
Where eagles fly, I will wait for you
Up here in space
I'm looking down on you
My lasers trace
Everything you do

You think you've private lives
Think nothing of the kind
There is no true escape
I'm watching all the time

I'm made of...Again, I see you standing there watching me
You gaze, those eyes are tantalizing openly
Inviting me to get close to you
Can't help myself, there's fascination in the air

I try to fight this strong...There goes the siren that warns of the air raid
There comes the sound of the guns sending flak
Out for the scramble we've got to get airborne
Got to get up for the coming attack

Jump in the cockpit...Turmoil at the front
Wilhelms forces on the hunt
There's a thunder in the east
It's an attack of the deceased
They've been facing poison gas
7,000 charge en masse
Turn the tide of the attack
And...Stand up all the night and call the fight
Let your mind go wild before the light
Here we come the army of the night
Mater Maria
Lined up side by side and bound to pray
Sent to die and fight the final..."
Manowar," 
Slowly crossing as the river runs below
Never stopping for whats waiting soon will slow
And this last time looking back I'll see
My home for he awaits me reaching for my soul.
He calls my name, and waves me on
The fallen one he stands in flame
Well the life that he has given full of riches
And success has a price that I made good in blood to pay.
And the light he now is showing
To guide my every footstep is insurance if I falter on my way.
And what God has now
Forsaken and man has never seen are the
Riches of the underworld below all my
Years of earthly pleasures gave support
Unto the bridges I now cross it giving
Him my soul
Dark Lord, I summon thee demanding the
Sacred right to burn in hell, ride up to hells hot wind.
Face one more evil than thou, take
My lustful soul,
Drink my blood as I drink yours, impale me on the horns of death
Cut off my head release all my evil Lucifer is king
Praise Satan
I know the one who waits satan is
His name, is across the bridge of
Death there he stands in flame
I know the one who waits satan is
His name, is across the bridge of
Death there he stands in flame.
He is my provider as I walk into the
Void for eternity I give to him my soul
I shall do his bidding obey him
Without question even walk among the living if
I'm told
Satan don't forsake me I wait for
You take me grant me wings and as
You messenger I'll fly.
"
Manowar," 
By moonlight we ride ten thousands side by side
With swords drawn held high our whips and armour shine
Hail to thee our infantry still brave beyond the grave
All sworn the eternal vow the time to strike is now
Gone are the days when freedom shone now blood and steel meet bone
In the light of the battle's way the sands of time will shake
How proud our soldiers stand with mace and chain in hand
Sound of charge into glory ride over the top of their vanguished pride
To the battle we ride we crossed a starlit sky
No space no time we'll catch the wind
Strange losses, men died we crossed a starlit sky
And still no space and time we'll catch the wind
"
Manowar," 
From a battle I've come
To a battle I ride
Blazing up to the sky
Chains of fate
Hold a fiery stride
I'll see you again when I die
High and mighty alone we are kings
Whirlwinds of fire we ride
Providence brought us the crown and the ring
Covered with blood and our pride
Heroes await me
My enemies ride fast
Knowing not this ride's their last
Saddle my horse as I drink my last ale
Bow string and steel will prevail
High and mighty alone we are kings
Whirlwinds of fire we ride
Providence brought us the crown and the ring
Covered with blood and our pride
Odin I await thee
Your true son am I
I hail you now as I die
I pledge you my sword and to no man I kneel
Ours is the Kingdom Of Steel
High and mighty alone we are kings
Whirlwinds of fire we ride
Providence brought us the crown and the ring
Covered with blood and our pride
"
Manowar," 
Strike while the iron is hot
Steel is strongest so say we all
And if we all were not brothers of metal would we fall? No
They tried to test our spirit
They tasted steel before we were done
Grinding their bones into the dust of the past
All blown away like a shot from a gun
We cast our lot together four still stand as one
Here we'll remain forever till our kingdoms one
Brothers of metal
We are fighting with power and steel
Fighting for metal that's all that's real
Brothers of metal will always be there
Standing together with hands in the air
Let us drink to the power drink to the sound
Thunder and metal are shaking the ground
Drink to your brothers who are never to fall
We're all brothers of metal here in the hall
Our hearts are filled with metal and masters we have none
And we will die for metal, metal heals, my son
Brothers of metal
We are fighting with power and steel
Fighting for metal that's all that's real
Brothers of metal will always be there
Standing together with hands in the air
Let us drink to the power drink to the sound
Thunder and metal are shaking the ground
Drink to your brothers who are never to fall
We're all brothers of metal here in the hall
Brothers of metal
We are fighting with power and steel
Fighting for metal that's all that's real
Brothers of metal will always be there
Standing together with hands in the air
"
Manowar," 
In the silence of the darkness when all are fast asleep
I live inside a dream calling to your spirit
As a sail calls the wind, hear the angels sing
Far beyond the sun across the western sky
Reach into the blackness find a silver line
In a voice I whisper a candle in the night
We'll carry all our dreams in a single beam of light
Close your eyes, look into the dream
Winds of change will winds of fortune bring
Fly away to a rainbow in the sky gold is at the end for each of us to find
There the road begins where another one will end
Here the four winds know who will break and who will bend
All to be the master of the wind
Falling stars now light my way
My life was written on the wind
Clouds above, clouds below
High ascend the dreams within
When the wind fills the sky the clouds will move aside
And there will be the road to all our dreams
For any day that stings two better days it brings
Nothing is as bad as it seems
Close your eyes, look into the dream
Wins of change will winds of fortune bring
Fly away to a rainbow in the sky gold is at the end for each of us to find
There the road begins where another one will end
Here the four winds know who will break and who will bend
All to be the master of the wind
"
Manowar," 
See the writings on the wall
If you can read
There’s a black list
Got one name and it’s me
Yea I got no invitation
But I won’t leave
Gonna keep on fighting
For everything that’s me
It’s my life
I’m living free
Ain’t nobody nowhere
Got no chains on me
See the writings on the wall
If you can read
There’s a black list
Got one name and it’s me
Yea I got no invitation
But I won’t leave
Gonna keep on fighting
For everything that’s me
If you don’t like me - tough, you better leave
Keep on fighting for the things I believe
See the writings on the wall
If you can read
There’s a black list
Got one name and it’s me
Yea I got no invitation
But I won’t leave
Gonna keep on fighting
For everything that’s me
Gonna fight for all the things
That make me breathe
And if you don’t like it - tough
You better leave
"
Manowar," 
My right hand is thunder, your blood's upon my soul
My left hand is lightning, the gods of war bestowed
A blood vow was sworn, so all shall come to know
On hell's wind, I shall appear, your death will not be slow
This blood vow I'll carry to the grave
Let all who fear me know
I was born of black wind, fire and steel
The gates of hell are my home
By blood and steel you will die
My vengeance is righteous, my souls fed by hate
My brothers of metal, will you ride with us today?
We ride for death, for glory, for blood and revenge
Lord of steel let the battle begin, and let it never end
This blood vow I'll carry to the grave
Let all who fear me know
I was born of black wind, fire and steel
The gates of hell are my home
By blood and steel you will die
Death is on my side
Time to seal your fate
Meet the sword of hate
By blood and steel you will die
Death is on my side
"
Manowar," 
There's a sound heard across the land
It's heard across the sea
You'll only hear it if you listen with your hearts
And one day hope to be free
To hear the sound of freedom many gave their lives
They fought for you and me
Those memories will always live inside us
And now it's our time to be free
Where the eagles fly - I will soon be there
If you want to - come along with me my friend
Say the words and you'll be free
From the mountains to the sea
We'll fight for freedom again
Scream out loud for all the world to hear
From sea to shining sea ??
Let freedom ring and every man be king
To live as one through the years
Now is the time we all must stand together
So raise your hands show them we are strong
Side by side the fight goes on forever
Marching to the battle with this song"
Manowar," 
When I was small
You took me by the hand
Father you should know
I finally understand
You taught me wrong from right
And how to live
You gave the greatest gift
That one could give
You never let me down
You made me strong
When I made mistakes
When I was wrong
Some days we'd laugh
And some days we'd fight
Somehow you knew one day
I'd say you were right
You're with me
In every word I say
In every hour
Of every single day
In all I do
I'm just a part of you
You lived your life for us
That was your plan
Those hands that never take
They worked the land
Hands that never take
Can only give
And because of you
I know how to live
You're with me
In every word I say
In every hour
Of every single day
In all I do
I'm just a part of you
Father just one thing
You always knew
Every word you said to me was true
"
Manowar," 
Hear a rollin thunder 
When we come across the land 
Feel the ground a shaking 
Start to understand 
Sons of thunder 
More than just a band 
Kings of metal 
Loudest in the land 
Never gonna change our style 
Gonna play tonight for quite a while 
In heavy metal we believe 
If you don’t like it time to leave 
Manowarriors raise your hands 
We fight for metal 
Manowarriors raise your hands 
Our fight is real 
We do just what we feel 
Sons of steel 
We come from different countries 
With metal and with might 
We drink a lot of beers 
And play our metal loud at night 
Fly the flag of metal 
Brothers all the same 
Born to live for metal 
It ain’t no game 
Never gonna change our style 
Gonna play tonight for quite a while 
In heavy metal we believe 
If you don’t like it time to leave 
Manowarriors raise your hands 
We fight for metal 
Manowarriors raise your hands 
Our fight is real 
We do just what we feel 
Sons of steel 
Sons of thunder 
More than just a band 
Kings of metal 
Loudest in the land 
Never gonna change our style 
Gonna play tonight for quite a while 
In heavy metal we believe 
If you don’t like it time to leave 
Manowarriors raise your hands 
We fight for metal 
Manowarriors raise your hands 
Our fight is real
"
Manowar," 
I'm a stranger in town and my guns never cold
I'm a gambler so bet on your life
You'll never live to grow old
I deal in lead I won't step aside
Where trouble's waitin well so am I
I live for the fight the thrill of the kill
Paid in gold for the blood I spill
Outlaw outlaw outlaw ride
Into the West a gun by your side
Hell and glory honor and pride
A gun will decide where the outlaws ride
The law of the West was the law of the gun
Shoot and be fast live on the run
Stay alive be fast on the draw
Live by the gun or die by the law
Outlaw outlaw outlaw ride
Into the West a gun by your side
Hell and glory honor and pride
A gun will decide where the outlaws ride
Shot through the heart in the blink of an eye
Buried up on boot hill
Life is cheap when the bounty is high
So be ready to kill
The law of the West was the law of the gun
Shoot and be fast live on the run
Stay alive be fast on the draw
live by the gun or die by the law
Shot of whisky I'll be on my way
Back in the saddle pull on the reins
Spurs to the beast over the hill
Another town one more kill
Outlaw outlaw outlaw ride
Into the West a gun by your side
Hell and glory honor and pride
A gun will decide where the outlaws ride
"
Manowar," 
Raise sails head for the open sea
With sails full of wind-our hearts
Overflowwith belief.
The quest for the grail to England
We sail,with our steel.We
Bring what was lost.If
Lives are the cost,let it be.
Strong she stands-reaching her
Hand.Brave and grant.On English
Ground-we were born.Proudly
We return.-To English shore.
Hail,Hail to England-
Hail,Hail,Hail.
We march from the hills
Down to London Town.-
Join Raise you hand-or hide
When we ride for the crown.
Signs of the hammer and
The black winds blow through
The night.Long was out wait
Our meetings with Fate is tonight.
Strong she stands-reaching her
Hand.Brave and grand.On English
Ground-we were born.Proudly
We return.-To english shore.
Hail, Hail to England-
Hail,Hail,Hail.
Standind tall-one and all-
Light the hall.
Years have passed-I've dreamed
of this day.
As we raise our hands-we
proudly say.
Hail,Hail to England-
Hail,Hail,Hail.
"
Manowar," 
Atop the mountain, where the river of steel flows
Black is the forest, white was the snow.
There as children, how could children know?
One without name or number soon would show.
There stood he, on his chariot made of gold
He did reveal the trinity of secrets old.
A sceptre of iron could mercy bring.
A shield of gold, the Creator and king,
And the great sword of steel.
Sons of destiny shall wield.
Hear Wisdom's voice.
Rise, know the strength that you feel.
Hold in your heart but never reveal.
You were called by the Gods, their powers to wield.
Guard well the secret of steel.
A sceptre of iron could mercy bring.
A shield of gold, the Creator and king,
And the great sword of steel.
Sons of destiny shall wield.
Hear Wisdom's voice.
Rise, know the strength that you feel.
Hold in your heart but never reveal.
You were called by the Gods, their powers to wield.
Guard well the secret of steel.
"
Manowar," 
Mama is having troubles,
It always comes from me
Your daddy's been a drinker
Since nineteen forty-three
They tell you I'm a loser
'Cause I like see 'em breed
But truth is in the mirror
Is one thing never seen
I sing Yeah
Long time ago
You tried to tell me, son
People tried to hold on
I said no no, no no
No, I don't mind them saying
That you should be praying
For me, fast taker
Right here's where I'm staying
Life's a game I play
For keeps, Fast Taker, Bed Breaker, Love Maker
Take it away
Only sixteen
A woman, not a girl
Old enough
For a trip around the world
Pick you up on Friday
When your daddy goes to sleep
Bring you back on Sunday
When he's watching ""Billy Graham"" on T.V.
Oh yeah, he won't see me
Now do it right with music
Then you learn how to abuse it
All night, fast taker
Right here's where I'm staying
Life's a game I play
For peace, Fast Taker, Bed Breaker, Love Maker
Take it away
Mama is having troubles,
It always comes from me
Your daddy's been a drinker
Since nineteen forty-three
They tell you I'm a loser
'Cause I like see 'em breed
But truth is in the mirror
Is one thing never seen
A long time ago
You tried to tell me son
People tried to hold on
I said no no, no no
No I don't mind them saying
That you should be praying
For me, fast taker
Right here's where I'm staying
Life's a game I play
For keeps, Fast Taker, Bed Breaker, Love Maker
Take it away
"
Manowar," 
Voices of Victory
All shout and proclaim
The Kingdom of Glory is mine
The Rays of the will our prophecy filled
I'm the lord of the day and the night
I've nothing to sell but the power of hell
My Armies of fire awaits
I'm here to be paid for the pact that was made
My payment can never be late
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
My Enemies rise and look to the skies
They pray I will never appear
Their Life has no meaning
Awake they are dreaming
They live in a castle of fear
I summon the demons that live in the wind
As my Chariot drives in the Storm
With the hot blood of Battle
I wait in my saddle
I live and I'll die by the sword
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
All the days of his life
He walked without fear
All whose lives he touched
Were made better for knowing him
As he returned goodness with good
So too his justice and retribution were unfailing
As my sword is my soul
Then let all who stand before me know
I bring a storm and Magic wind
The Kingdom of the Kings
I summon the demons that live in the wind
As my Chariot drives in the Storm
With the hot blood of Battle
I wait in the saddle
I live and I'll die by the sword
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
King of kings!!!
King of kings!!!
King Of Kings!
"
Manowar," 
See the white light
The light within
Be your own disciple
Fan the sparks of will
For all of us waiting
Our kingdom will come
Rays of power shining
Rays of magic fall
On the golden voice that speaks within us all
For all of us waiting
Your kingdom will come
Kingdom Come
Feel the white light
The light within
Yea it burns a fire that drives a man to win
For all of us waiting
Your kingdom will come
Kingdom Come
Words of power
Calling to us all
Holding us together while other kingdoms fall
No longer waiting
Our kingdom has come
Kingdom Come
Kingdom coming
Another kingdom falls
The rightful are waiting
But all are not rightful
Wait and receive the weight of the fall
Kingdom Come
"
Manowar," 
Dreadful Thunder
The storms moving in
And Judgment day is calling
My soul has been healed
By the power of steel
And the sound of glory 
I will send into the ground
All that are found
By the sign of the hammer falling
Yes Heathens will fall
I will strike down them all
Then you will know my calling
Bravery calls my name
In the sound of the wind in the night
My sword will drink blood
And I will fight
Yes I will fight
In the dawn of battle
Dawn of Battle
I will rise up from the chaos
I will rise up from the grave
A brother to the darkness
A master to the slaves
I am the soul descendent
Of the fire and the rage
I was wrought upon the earth
Born to rule and battle wage
By the total domination
Of the world in my command
By the Air and the water
By the Fire and the land
I give no explanation
I was branded by the will
Bringer of Death and Destruction
To all that I now kill
Bravery calls my name
In the sound of the wind in the night
My sword will drink blood
And I will fight
Yes I will fight
In the dawn of battle
Dawn of Battle
I long to be free
So I wait for a sign
I wait for a star
To fall from the sky
From the dust of sleep
A promise to keep
Then all who see shall believe
Deliver into my hand
The sword of the land
Let my journey begin
So all shall understand
That if I fall
I will live again
I will rise up from the chaos
I will rise up from the grave
A brother to the darkness
A master to the slaves
I give no explanation
I was branded by the will
To bring of Death and Destruction
To all that I now kill
Bravery calls my name
In the sound of the wind in the night
My sword will drink blood
And I will fight
Yes I will fight
In the dawn of battle
"
Manowar," 
I surrender my soul
Odin hear my call
One day I'll sit beside your throne
In Valhalla's great hall
Like so many before me
I'll die with honor and pride
The right of the warrior
Forever to fight by your side
Send a sign, raise the sail
Wave a last goodbye
Destiny is calling
Immortality be mine
Call the witch to cast the runes
Weave a magic spell
We who die in battle are born
Not for heaven, not for hell
We are sons of Odin
The fire we burn inside
Is the legacy of warrior kings
Who reign above in the sky
I will lead the charge
My sword into the wind
Sons of Odin fight
To die and live again
Viking ships cross the sea
In cold wind and rain
Sail into the black of night
Magic stars our guiding light
Today the blood of battle
Upon my weapons will never dry
Many I'll send into the ground
Laughing as they die
Place my body on a ship
And burn it on the sea
Let my spirit rise
Valkiries carry me
Take me to Valhalla
Where my brothers wait for me
Fires burn into the sky
My spirit will never die"
Manowar," 
Hands of doom are reaching out to crush all infidels who stray
Time to know the pain, no time to run within
And these hands you see before you will end the light of day
Your ashes will be cast into the wind
Your blood's upon the soil, your body fed to wolves
Not one of you will be left alive
Hear the sound pounding and the army of the night
By the hammer of Thor you now shall die
Tonight we strike, there is thunder in the sky
Together we'll fight, some of us will die
But they'll always remember that we made a stand
And many will die by my hand
High atop the mountain, with hammers in the wind
Lusting for blood and death again
In a flash of lightning strike now the house of death invites you
Body and soul to come within
I see the fear you have inside, you can run but never hide
I will hunt you down and tear you limb from limb
Nothing shall remain, not your memory, your name
It will be as though you never, ever lived"
Manowar," 
Powers of the universe did sire a son...
He was baptized by fire, water, earth, and sky...
From darkness, he rose up in triumph
To ascend the throne of light,
And he alone shall ever be known
As the King of Kings...
I enter this world born under a sign of infinite light,
And there I shall dwell. I now understand...
All that I am shall live in my command...
"
Manowar," 
He broke the laws of the elders
So they plucked out his eye,
Took his land and fortune,
Left him to die
Bound on the shoreline,
Left for the tide,
Sees his life-blood leaving...
Circling lower, the vultures fly
His bones may be broken
But the spirit can't die
And the Gods see his anguish
And give him a sign
From the floor of the ocean
The ship of the lost souls rise
And they take him where no one sleeps while the undead cry,
Where no one sleeps while the undead cry...
And in the world above
The elders sing,
On his land they live...
Let death's bell ring
Narration:
He was met at the gate of Hades
By the Guardian of the Lost Souls,
The Keeper of the Unavenged
And He did say to him:
""Let ye not pass
Abaddon
Return to the world
From whence you came
And seek payment
Not only for thy known anguish
But to vindicate the souls
Of the Unavenged""
And they placed in his hands
A sword
Made for him
Called: Vengeance
Forged in brimstone
And tempered
By the woeful tears of the Unavenged
And to carry him up on his journey
Back to the upper world
They brought forth
Their Demon horse
Called: Black Death
A grim steed
So fiercely might
And black in colour
That he could stand as one: Darkness...
Save from his burning eyes
of crimson fire
And on that night
They rode up from Hell
The pounding of his hooves
Did clap like thunder!
Burning, death, destruction
Raping the daughters and wives
In blood I take my payment
In full with their lives
No one can escape me
On Black Death I ride
When kissed by the sword of Vengeance
Your head lays there by your side
I take the lives of all that I once knew
The torn flesh of a slow death waits for you
Burning, death, destruction
Raping the daughters and wives
In blood I take my payment
In full with their lives
I spare not land or servants
My wake is smoke and flame
I take their wives and daughters
They stand there watching, watching
Hoping to get my life
But when I'm through they know that they must pay
Burning, death, destruction
Raping the daughters and wives
In blood I take my payment
In full with their lives
With their lives
With their lives
With their lives
"
Manowar," 
Voices of Victory
All Shout and proclaim
The Kingdom of Glory is mine
The Raise of the will our  prophecy filled
I'm the lord of the day and the night
Ive nothing to sell but the power of hell
My Armies of fire awaits
I'm here to be paid for the pact that was made
My payment can never be late
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
My Enemies rise and look to the skies
They Pray I will never appear
The Life has no meaning
Awake they are dreaming
They live in a castle of fear
I summon the demons that live in the wind
As my Chariot drives in the Storm
With the hot blood of Battle
I wait in my saddle
I live and I'll die by the sword
Crack the Earth, Gods of Thunder
Man and beast will be torn asunder
Into the Fight I own the right
To be the King of kings
All the days of his live
He walked without fear
All who's lives he touched
Were made better for knowing him
As he returned goodness with good
So true is justice and retribution were un failling
As my sword is my soul
Then let all who stand before me know
I bring a storm and Magic wind
The Kingdom of the Kings..
I summon the demons that live in the wind
As my Chariot drives in the Storm
With the hot blood of Battle
I wait in my saddle
I live and I'll die by the sword
King of kings!!!
King of kings!!!
King of...
Of Kings!
"
Manowar," 
- Grandfather, tell me a story!
- Alright, go and get your storybook
- No, no, not one of those, a real story!
- A real story?
- Yes, tell me about when you were a boy.
- Well, then I shall have to take you back with me, a long way in time...
It was my thirteenth year on a cold winter's
day, as I walked through the enchanted forest,
I heard the sound of horses and men at arms,
I felt compelled to walk on and find the place
of these sounds, and when the forest did clear
I was standing on a hill. Before me, (there?)
was a great plain. Upon it, the armies of the
world, standing, waiting. I thought to myself,
for whom or for what are they waiting?
Suddenly a gust of wind came up from the north.
There appeared a lone rider, holding a sword
of steel. Then from the south came another,
bearing a battle ax. From the east came a third,
holding a spiked club. And finally, from the west,
a rider who wielded a great hammer of war.
With them came their soldiers of death, followed
by an army of immortals. They were few in number,
but the look in their eyes told all who beheld
them that they would leave this day only in
victory or death. And there was a great silence...
My heart began to pound, storm clouds filled
the sky with darkness, rain came, and the four
winds blew with such anger that I held fast to
a tree. I watched the four riders raise their
weapons into the air. Without warning, screaming
their war cry. They led the attack, down to
the battle they rode. They met the armies of
the world with a mighty clash! I could feel
the ground shake, the earth drank much blood
that day! Each of the four, was unto himself,
a whirlwind of doom!!!!!!!!!!
When the smoke did clear, many thousands
were dead. There was much blood and gore.
Their bodies lay broken and scattered across
the battlefield, like brown leaves blown by
the wind. And I saw the four ride together
to the top of the hill, while below them the
soldiers of death assembled, all those who
would now swear allegiance to them. And the
four spoke the words of the warriors prayer...
Gods of war I call You. My sword is by my side.
I seek a life of honor, free from all false pride.
I will crack the whip with a bold mighty hail.
Cover me with death if I should ever fail.
Glory, Majesty, Unity
Hail, Hail, Hail
And as I stood and looked on, I heard the
armies of the world hail them without end, and
their voices of victory carried long and far
throughout the land!
- Well that's it. Did you like the story?
- Yeah, it was great!
- Oh Good, I'm glad. Now off to bed with you.
- Grandfather?
- Yes?
- Who were those four men?
- Who were they? They were the Metal Kings!!!!!!
"
Manowar," 
When you see me comin' flying down the road
You know I ain't afraid to lay it down
Yea got me some leather. Leather is my skin
Black'n'chrome flashin' through the town.
Some call me the WARLORD 'cause I'm a god-damn
bad machine, young'n'hungry, not too proud'n'mean
Ride, ride, ride, I'm the WARLORD of the road,
Riding, riding, riding, ain't never growin' old.
Take what I want and I go where I please
Got the world right by the balls. This world ain't
big enough to keep me down. Yea we're livin'
in a sick world. The man on the T.V. said we
got lotsa trouble overseas, well what the hell
do I care? Think they care about me?
Stop sending money send'em all a bomb.
Ride, ride, ride, I'm the WARLORD of the road,
Ridin', ridin', ridin', ain't never growin' old.
Born to live in the fast lane on a chopped up
Harley-D, smell that oil and high test gasoline.
Never got a shortage of girls to share my seat.
Well they all want to know what people say is true,
You know, get a biker started 'n he'll drive all
damn night. Well hold on honey 'cause this ride's for a ride.
Ride, ride, ride, ride, ride, ride, ride
I'm the WARLORD of the road.
Ridin', ridin', ridin', ain't never growin' old.
"
Manowar," 
I taste your blood as it showers from my blade
I eat your heart, from evil it was made
With heart filled hatred black blood runs through my veins.
I take your powers to the ancient ones who reign
I conquer evil, let evil know my name
Come forth ye wicked, know the gruesome pain
I am the omen, the one that cannot die
I am the flame, hatred burns inside.
My strength is hatred, torment and pain, HATRED, HATRED
With heart filled hatred black blood runs through my veins.
I crush your bones, I kill your face
I rip your flesh, I end the chase
You meet with terror, you draw the ace
I rule the world the rats that race.
My strength is hatred, torment and pain, HATRED, HATRED
With heart filled hatred black blood runs through my veins.
HATRED
"
Manowar," 
Brothers one and all fight hear the call
Here we ride death is all we bring
Brothers onwards sail, immortal victory hail
Into glory ride by the blood of kings
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
Honor calls the brave of righteous will be saved
All the rest shall die their blood will be our ride
Thunderstrike blood shall rain
Bone will break with fearsome pain
When black arrows fly the end will shake the sky
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
Fly into the sun on golden wings
Recall thy pledge we sons of kings
The final sunrise eternity into thy hands
My sword and soul all that I am all that I feel
Now is the time return to the kingdom of Steel
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
Side by side never fail
Immortal victory hail
None left standing in our way
Immortal victory today
The war had been raging and ravaging for four years
Leaving millions of casualties from all sides
In the trenches of the frontlines, people have asked the question
What is the price of peace?
How...Holy Diver
You've been down too long in the midnight sea
Oh what's becoming of me?
Ride the tiger
You can see his stripes but you know he's clean
Oh don't you see what I mean?

Gotta get away
Holy...Benedictus
Et Affectus
Benedictus
Halleluja

Warfare, pain and murder
in Golgatha we stand
for the last rite of heaven
the seventh sacrament

Born of blood and fire
and blessed by midnight's hand
in...""O God of Earth and altar
Bow down and hear our cry
Our earthly rulers falter
Our people drift and die
The walls of gold entomb us
The swords of scorn divide
Take not thy thunder from us
Take away...He had enough
He couldn't take anymore
He'd found a place
In his mind and slammed the door
No matter how they tried
They couldn't understand
They washed and dressed him
Fed him by hand

Yeah! I've..."
Manowar," 
I don't know
Well, there's no charge for the haircut
And the bullets come free
My Uncle Sam sent a letter, said:
He's got a mission for me
Now I'm a ranger, not a stranger
And I live in Saigon
We've got a team of special forces
And we deliver napalm
But if they tell you that I've lost my mind
Baby it's not gone just a little hard to find
By the time this letter gets home
I'd be gone, gone, yeah gone
And if they tell you that I'm M.I.A.
Think a little less about me each day
'Cause if I ever get back
I'll be shell shocked, whoa
Shell shocked, yeah
Feels funny riding in my car
Used to drive a tank and shoot a B.A.R.
I know I'm home
But I feel gone, gone, yeah gone
Now it's over and the homeland's safe
Got a purple heart to show the world I'm brave
The businessmen sat at home
Well I got shell shocked, whoa
Shell shocked, whoa
Shell shock
Shell shock
Shell shock
"
